"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2020","2,269.75","2,262.80","2,289.00","2,248.30","3.49M","0.73%"
"08/17/2020","2,253.40","2,263.00","2,270.00","2,238.25","2.63M","0.50%"
"08/14/2020","2,242.15","2,277.00","2,281.30","2,233.10","2.27M","-0.55%"
"08/13/2020","2,254.45","2,273.00","2,300.00","2,250.50","2.70M","-0.13%"
"08/12/2020","2,257.35","2,288.35","2,296.40","2,246.55","3.42M","-0.99%"
"08/11/2020","2,279.90","2,283.00","2,312.00","2,275.60","2.77M","-0.13%"
"08/10/2020","2,282.80","2,318.00","2,325.00","2,276.05","2.93M","-0.55%"
"08/07/2020","2,295.35","2,308.00","2,328.00","2,287.00","3.17M","-0.55%"
"08/06/2020","2,308.10","2,275.00","2,319.50","2,265.35","4.75M","2.15%"
"08/05/2020","2,259.50","2,260.00","2,300.00","2,253.00","3.80M","0.44%"
"08/04/2020","2,249.70","2,259.95","2,269.65","2,225.05","2.93M","-0.20%"
"08/03/2020","2,254.15","2,290.45","2,303.85","2,230.70","4.01M","-1.19%"
"07/31/2020","2,281.40","2,303.15","2,334.80","2,257.45","4.72M","0.08%"
"07/30/2020","2,279.50","2,285.90","2,358.00","2,272.25","7.10M","0.15%"
"07/29/2020","2,276.05","2,292.00","2,342.00","2,246.05","6.09M","-1.46%"
"07/28/2020","2,309.75","2,215.00","2,320.00","2,215.00","8.09M","4.67%"
"07/27/2020","2,206.80","2,165.00","2,215.00","2,163.50","4.25M","2.29%"
"07/24/2020","2,157.40","2,154.50","2,163.00","2,125.10","3.67M","-0.64%"
"07/23/2020","2,171.20","2,190.95","2,190.95","2,163.00","2.27M","-0.90%"
"07/22/2020","2,190.95","2,231.00","2,231.00","2,184.20","2.86M","-1.53%"
"07/21/2020","2,225.05","2,230.00","2,238.65","2,201.15","2.67M","0.78%"
"07/20/2020","2,207.90","2,201.00","2,226.90","2,190.80","2.95M","0.32%"
"07/17/2020","2,200.75","2,237.00","2,243.90","2,190.05","4.51M","-1.52%"
"07/16/2020","2,234.75","2,244.00","2,333.00","2,220.10","8.58M","0.04%"
"07/15/2020","2,233.90","2,185.00","2,260.00","2,181.10","5.57M","2.85%"
"07/14/2020","2,171.95","2,210.00","2,239.00","2,165.00","2.98M","-2.16%"
"07/13/2020","2,220.00","2,220.00","2,244.95","2,210.00","2.96M","-0.11%"
"07/10/2020","2,222.35","2,205.25","2,249.85","2,176.00","9.61M","0.82%"
"07/09/2020","2,204.35","2,229.00","2,244.50","2,191.05","3.44M","-0.66%"
"07/08/2020","2,218.90","2,270.00","2,274.40","2,207.60","2.79M","-2.25%"
"07/07/2020","2,269.90","2,275.00","2,302.70","2,232.15","5.63M","0.30%"
"07/06/2020","2,263.20","2,205.00","2,269.90","2,205.00","5.19M","2.89%"
"07/03/2020","2,199.65","2,163.65","2,205.00","2,160.25","4.19M","1.97%"
"07/02/2020","2,157.15","2,102.00","2,165.00","2,098.00","3.76M","3.11%"
"07/01/2020","2,092.05","2,079.70","2,113.95","2,079.50","2.50M","0.48%"
"06/30/2020","2,082.15","2,100.00","2,111.90","2,075.05","3.07M","-0.93%"
"06/29/2020","2,101.65","2,108.00","2,127.60","2,091.30","3.08M","-0.81%"
"06/26/2020","2,118.85","2,025.00","2,132.00","2,019.95","6.30M","5.10%"
"06/25/2020","2,016.10","2,035.00","2,060.00","2,009.25","3.04M","-1.28%"
"06/24/2020","2,042.20","2,034.00","2,064.25","2,031.60","2.56M","0.34%"
"06/23/2020","2,035.30","2,027.00","2,044.00","2,010.00","4.21M","0.36%"
"06/22/2020","2,027.95","2,050.00","2,052.25","2,019.15","3.20M","-0.81%"
"06/19/2020","2,044.60","2,042.00","2,090.00","2,032.00","5.68M","0.32%"
"06/18/2020","2,038.10","2,045.00","2,059.20","2,025.20","1.94M","-0.47%"
"06/17/2020","2,047.80","2,046.00","2,058.85","2,026.55","2.70M","0.10%"
"06/16/2020","2,045.80","2,065.00","2,073.95","2,031.00","2.15M","0.78%"
"06/15/2020","2,029.90","2,039.10","2,059.00","2,000.95","2.40M","-0.47%"
"06/12/2020","2,039.50","2,011.20","2,049.20","2,011.00","2.84M","-1.36%"
"06/11/2020","2,067.65","2,100.00","2,105.00","2,061.80","2.27M","-1.95%"
"06/10/2020","2,108.75","2,077.05","2,132.00","2,073.50","5.17M","1.77%"
"06/09/2020","2,072.05","2,063.10","2,095.50","2,060.25","2.91M","0.01%"
"06/08/2020","2,071.75","2,078.25","2,095.00","2,062.10","2.96M","1.15%"
"06/05/2020","2,048.25","2,091.60","2,098.00","2,040.30","3.57M","-2.07%"
"06/04/2020","2,091.55","2,046.75","2,100.00","2,046.75","4.05M","2.22%"
"06/03/2020","2,046.15","2,051.85","2,063.75","2,020.00","3.70M","-0.05%"
"06/02/2020","2,047.15","2,060.20","2,081.00","2,040.05","2.44M","0.09%"
"06/01/2020","2,045.25","1,990.00","2,060.00","1,981.10","3.75M","3.70%"
"05/29/2020","1,972.35","1,982.00","2,002.65","1,962.40","7.24M","-1.59%"
"05/28/2020","2,004.30","1,988.50","2,014.00","1,971.30","3.48M","-0.05%"
"05/27/2020","2,005.30","1,959.00","2,010.00","1,941.25","3.48M","3.21%"
"05/26/2020","1,943.00","2,015.00","2,024.00","1,925.00","4.58M","-3.83%"
"05/22/2020","2,020.35","1,977.10","2,032.00","1,961.25","3.66M","1.46%"
"05/21/2020","1,991.20","1,946.00","1,998.00","1,941.15","3.40M","1.92%"
"05/20/2020","1,953.60","1,950.00","1,962.90","1,931.70","2.78M","0.25%"
"05/19/2020","1,948.65","1,903.00","1,966.45","1,903.00","3.20M","0.16%"
"05/18/2020","1,945.60","1,907.00","1,952.95","1,872.10","3.73M","2.78%"
"05/15/2020","1,892.90","1,916.00","1,917.40","1,865.20","3.17M","-0.50%"
"05/14/2020","1,902.35","1,910.00","1,923.10","1,891.10","2.26M","-2.43%"
"05/13/2020","1,949.65","1,994.00","1,994.00","1,925.65","2.66M","0.01%"
"05/12/2020","1,949.50","1,933.40","1,956.50","1,910.25","3.26M","0.73%"
"05/11/2020","1,935.30","1,909.00","1,951.40","1,909.00","2.45M","2.21%"
"05/08/2020","1,893.40","1,939.10","1,939.50","1,886.25","2.69M","0.09%"
"05/07/2020","1,891.65","1,910.00","1,934.45","1,883.35","3.17M","-0.63%"
"05/06/2020","1,903.60","1,939.80","1,953.70","1,893.60","3.52M","-1.51%"
"05/05/2020","1,932.75","1,955.10","1,977.00","1,927.00","2.91M","0.12%"
"05/04/2020","1,930.45","1,966.00","1,966.00","1,913.65","3.73M","-4.17%"
"04/30/2020","2,014.45","1,980.00","2,032.00","1,942.20","5.92M","5.71%"
"04/29/2020","1,905.65","1,874.00","1,912.55","1,850.05","4.24M","2.51%"
"04/28/2020","1,859.05","1,865.00","1,868.00","1,832.60","2.68M","1.22%"
"04/27/2020","1,836.60","1,832.30","1,875.00","1,825.00","3.37M","0.99%"
"04/24/2020","1,818.55","1,840.70","1,851.95","1,807.80","2.99M","-3.18%"
"04/23/2020","1,878.25","1,780.00","1,900.00","1,760.85","5.93M","6.15%"
"04/22/2020","1,769.50","1,737.65","1,790.00","1,719.15","3.83M","1.83%"
"04/21/2020","1,737.65","1,765.00","1,794.60","1,727.70","5.12M","-4.45%"
"04/20/2020","1,818.65","1,830.00","1,830.00","1,802.50","3.24M","0.69%"
"04/17/2020","1,806.20","1,800.00","1,851.95","1,753.00","9.90M","5.25%"
"04/16/2020","1,716.05","1,709.95","1,764.90","1,675.05","6.25M","-1.10%"
"04/15/2020","1,735.15","1,785.00","1,812.00","1,727.80","4.76M","-1.37%"
"04/13/2020","1,759.25","1,761.00","1,787.00","1,746.00","2.99M","-0.39%"
"04/09/2020","1,766.15","1,750.45","1,778.80","1,731.20","5.31M","3.56%"
"04/08/2020","1,705.45","1,760.00","1,806.00","1,701.00","6.29M","-3.93%"
"04/07/2020","1,775.20","1,710.00","1,785.85","1,705.00","5.43M","7.31%"
"04/03/2020","1,654.20","1,740.00","1,740.00","1,650.00","5.74M","-3.19%"
"04/01/2020","1,708.75","1,825.90","1,834.75","1,702.00","4.94M","-6.43%"
"03/31/2020","1,826.10","1,837.40","1,855.00","1,780.00","3.93M","2.68%"
"03/30/2020","1,778.50","1,766.00","1,905.00","1,763.55","8.51M","-2.52%"
"03/27/2020","1,824.50","1,820.00","1,850.00","1,750.40","4.33M","1.87%"
"03/26/2020","1,790.95","1,831.60","1,832.05","1,722.55","4.56M","2.32%"
"03/25/2020","1,750.30","1,700.00","1,810.00","1,680.00","2.77M","2.77%"
"03/24/2020","1,703.15","1,653.05","1,770.00","1,632.85","6.35M","2.00%"
"03/23/2020","1,669.70","1,620.00","1,750.00","1,617.75","7.00M","-7.11%"
"03/20/2020","1,797.45","1,630.00","1,869.00","1,627.00","8.55M","9.85%"
"03/19/2020","1,636.35","1,559.70","1,685.45","1,546.75","5.14M","-1.09%"
"03/18/2020","1,654.40","1,676.80","1,713.55","1,627.75","7.26M","-0.22%"
"03/17/2020","1,658.00","1,730.00","1,731.00","1,623.15","5.71M","-2.26%"
"03/16/2020","1,696.40","1,755.00","1,842.25","1,675.85","7.84M","-6.08%"
"03/13/2020","1,806.30","1,687.90","1,820.00","1,506.05","8.03M","2.06%"
"03/12/2020","1,769.85","1,904.00","1,908.40","1,758.35","8.73M","-9.41%"
"03/11/2020","1,953.70","1,933.00","1,987.30","1,920.00","6.80M","-0.95%"
"03/09/2020","1,972.35","2,075.00","2,079.90","1,935.00","4.94M","-6.81%"
"03/06/2020","2,116.45","2,098.00","2,123.65","2,071.60","2.60M","-0.40%"
"03/05/2020","2,125.05","2,085.70","2,147.75","2,084.05","3.94M","2.01%"
"03/04/2020","2,083.20","2,056.00","2,094.45","2,025.00","3.24M","2.31%"
"03/03/2020","2,036.20","2,020.00","2,060.00","2,012.00","2.76M","1.74%"
"03/02/2020","2,001.30","2,035.00","2,053.95","1,985.70","2.67M","0.06%"
"02/28/2020","2,000.15","2,068.00","2,069.50","1,990.00","4.30M","-5.00%"
"02/27/2020","2,105.50","2,119.95","2,119.95","2,086.20","2.35M","-0.85%"
"02/26/2020","2,123.60","2,154.00","2,163.90","2,112.95","2.69M","-1.51%"
"02/25/2020","2,156.15","2,115.50","2,176.65","2,111.00","2.67M","1.93%"
"02/24/2020","2,115.35","2,156.00","2,178.95","2,106.70","3.09M","-1.92%"
"02/20/2020","2,156.80","2,204.50","2,214.40","2,151.25","2.32M","-1.80%"
"02/19/2020","2,196.35","2,215.75","2,230.00","2,190.50","1.76M","-0.88%"
"02/18/2020","2,215.75","2,199.95","2,221.00","2,186.05","2.49M","0.57%"
"02/17/2020","2,203.25","2,196.95","2,217.00","2,190.20","1.77M","0.87%"
"02/14/2020","2,184.20","2,188.00","2,212.00","2,171.00","1.50M","-0.35%"
"02/13/2020","2,191.95","2,172.95","2,197.00","2,171.00","1.65M","0.98%"
"02/12/2020","2,170.75","2,151.10","2,185.00","2,150.00","1.62M","0.81%"
"02/11/2020","2,153.40","2,163.00","2,174.80","2,147.60","1.34M","-0.40%"
"02/10/2020","2,161.95","2,140.90","2,167.00","2,119.00","2.38M","1.19%"
"02/07/2020","2,136.55","2,139.00","2,151.00","2,119.00","2.08M","0.39%"
"02/06/2020","2,128.35","2,145.00","2,174.20","2,115.50","2.64M","-0.85%"
"02/05/2020","2,146.55","2,115.00","2,156.70","2,104.30","2.44M","1.84%"
"02/04/2020","2,107.75","2,129.00","2,136.70","2,086.60","3.51M","0.25%"
"02/03/2020","2,102.50","2,152.00","2,194.70","2,093.20","4.73M","-2.88%"
"02/01/2020","2,164.85","2,076.75","2,176.25","2,064.20","3.32M","4.13%"
"01/31/2020","2,079.05","2,139.40","2,144.35","2,071.60","3.29M","-2.75%"
"01/30/2020","2,137.85","2,160.00","2,165.00","2,125.00","2.10M","-0.78%"
"01/29/2020","2,154.60","2,185.00","2,186.95","2,150.00","2.31M","-1.33%"
"01/28/2020","2,183.75","2,174.00","2,187.80","2,152.00","1.74M","0.67%"
"01/27/2020","2,169.25","2,189.70","2,193.45","2,165.00","1.55M","-0.65%"
"01/24/2020","2,183.40","2,190.95","2,190.95","2,170.00","1.32M","-0.34%"
"01/23/2020","2,190.95","2,209.80","2,217.75","2,183.70","2.07M","-0.72%"
"01/22/2020","2,206.90","2,181.00","2,210.00","2,173.70","1.77M","1.65%"
"01/21/2020","2,171.05","2,169.95","2,186.55","2,158.05","1.90M","0.03%"
"01/20/2020","2,170.35","2,194.90","2,242.20","2,156.20","5.82M","-2.20%"
"01/17/2020","2,219.10","2,240.75","2,253.55","2,213.00","3.28M","-0.88%"
"01/16/2020","2,238.80","2,226.95","2,249.00","2,215.00","3.12M","0.53%"
"01/15/2020","2,226.90","2,213.00","2,231.00","2,194.20","2.62M","0.91%"
"01/14/2020","2,206.90","2,195.00","2,229.80","2,195.00","2.95M","0.76%"
"01/13/2020","2,190.35","2,217.85","2,218.95","2,184.70","2.84M","-1.05%"
"01/10/2020","2,213.55","2,228.00","2,234.00","2,208.00","1.92M","-0.04%"
"01/09/2020","2,214.35","2,248.75","2,251.95","2,210.00","3.73M","-1.81%"
"01/08/2020","2,255.25","2,205.00","2,260.00","2,202.05","5.20M","2.24%"
"01/07/2020","2,205.85","2,200.50","2,214.65","2,183.80","2.43M","0.25%"
"01/06/2020","2,200.45","2,205.00","2,225.95","2,187.90","3.02M","-0.01%"
"01/03/2020","2,200.65","2,164.00","2,223.00","2,164.00","4.66M","1.99%"
"01/02/2020","2,157.65","2,179.95","2,179.95","2,149.20","2.38M","-0.46%"
"01/01/2020","2,167.60","2,168.00","2,183.90","2,154.00","1.35M","0.27%"
"12/31/2019","2,161.70","2,189.00","2,197.00","2,157.45","1.91M","-0.98%"
"12/30/2019","2,183.20","2,207.00","2,225.00","2,177.10","2.29M","-0.70%"
"12/27/2019","2,198.50","2,208.00","2,226.40","2,176.00","2.72M","-0.16%"
"12/26/2019","2,201.95","2,216.40","2,229.00","2,195.20","1.88M","-0.62%"
"12/24/2019","2,215.60","2,239.00","2,243.55","2,211.15","1.81M","-0.72%"
"12/23/2019","2,231.70","2,210.00","2,241.95","2,210.00","2.25M","0.40%"
"12/20/2019","2,222.90","2,220.00","2,246.70","2,208.25","5.55M","-0.28%"
"12/19/2019","2,229.05","2,179.80","2,236.50","2,167.55","6.25M","2.83%"
"12/18/2019","2,167.75","2,174.00","2,203.45","2,153.00","8.25M","0.13%"
"12/17/2019","2,164.95","2,126.50","2,169.00","2,119.00","6.06M","1.80%"
"12/16/2019","2,126.75","2,096.00","2,136.00","2,080.30","5.57M","2.68%"
"12/13/2019","2,071.25","2,023.00","2,077.40","2,007.00","5.71M","2.49%"
"12/12/2019","2,020.90","2,051.10","2,083.65","1,984.00","7.14M","-1.03%"
"12/11/2019","2,041.90","2,025.40","2,048.00","2,006.75","4.94M","1.44%"
"12/10/2019","2,012.85","2,060.00","2,060.85","2,003.25","4.52M","-2.31%"
"12/09/2019","2,060.45","2,127.95","2,127.95","2,053.50","2.24M","-2.97%"
"12/06/2019","2,123.60","2,124.00","2,128.00","2,101.00","1.83M","0.11%"
"12/05/2019","2,121.30","2,083.00","2,126.80","2,068.35","3.90M","2.06%"
"12/04/2019","2,078.50","2,053.00","2,082.00","2,045.50","3.33M","1.34%"
"12/03/2019","2,051.00","2,027.70","2,062.00","2,010.00","4.66M","1.48%"
"12/02/2019","2,021.05","2,060.00","2,067.70","2,016.00","3.81M","-1.57%"
"11/29/2019","2,053.25","2,085.00","2,085.00","2,045.80","2.06M","-1.16%"
"11/28/2019","2,077.35","2,067.05","2,094.40","2,060.00","2.92M","1.12%"
"11/27/2019","2,054.30","2,052.00","2,071.70","2,046.55","2.91M","0.37%"
"11/26/2019","2,046.65","2,089.85","2,097.90","2,035.05","6.56M","-1.67%"
"11/25/2019","2,081.50","2,074.55","2,084.95","2,052.20","2.74M","0.47%"
"11/22/2019","2,071.70","2,097.00","2,107.00","2,060.50","3.74M","-2.19%"
"11/21/2019","2,118.10","2,112.00","2,126.60","2,107.40","2.05M","0.45%"
"11/20/2019","2,108.55","2,121.95","2,135.00","2,094.50","2.89M","-0.01%"
"11/19/2019","2,108.80","2,153.00","2,154.65","2,105.00","2.98M","-2.03%"
"11/18/2019","2,152.60","2,178.40","2,187.75","2,148.75","1.61M","-1.00%"
"11/15/2019","2,174.45","2,196.00","2,211.50","2,168.75","2.72M","-1.02%"
"11/14/2019","2,196.80","2,187.50","2,200.00","2,146.70","3.00M","0.84%"
"11/13/2019","2,178.60","2,118.00","2,183.80","2,118.00","3.82M","3.70%"
"11/11/2019","2,100.95","2,135.00","2,139.00","2,091.00","2.98M","-1.36%"
"11/08/2019","2,129.95","2,189.60","2,189.60","2,124.00","2.79M","-2.54%"
"11/07/2019","2,185.35","2,204.50","2,204.50","2,175.20","1.92M","-0.14%"
"11/06/2019","2,188.50","2,200.00","2,210.80","2,179.00","2.54M","-0.61%"
"11/05/2019","2,201.85","2,197.00","2,211.00","2,169.00","2.69M","0.36%"
"11/04/2019","2,193.95","2,207.00","2,229.20","2,180.90","2.65M","-0.32%"
"11/01/2019","2,200.90","2,264.00","2,275.00","2,195.00","4.17M","-3.03%"
"10/31/2019","2,269.65","2,250.00","2,284.95","2,237.00","4.88M","0.75%"
"10/30/2019","2,252.80","2,225.00","2,260.00","2,176.85","5.20M","2.64%"
"10/29/2019","2,194.85","2,121.50","2,201.70","2,121.50","5.06M","3.74%"
"10/27/2019","2,115.70","2,129.00","2,129.00","2,108.80","224.42K","-0.44%"
"10/25/2019","2,124.95","2,094.00","2,130.00","2,075.05","3.95M","2.06%"
"10/24/2019","2,082.00","2,084.00","2,099.00","2,061.30","2.80M","0.57%"
"10/23/2019","2,070.10","2,060.00","2,083.85","2,052.50","2.35M","0.91%"
"10/22/2019","2,051.40","2,080.00","2,111.50","2,040.05","5.55M","-0.29%"
"10/18/2019","2,057.35","2,037.50","2,063.90","2,025.00","3.09M","1.30%"
"10/17/2019","2,030.95","2,014.00","2,038.00","1,999.30","3.82M","1.22%"
"10/16/2019","2,006.40","1,998.16","2,015.81","1,976.59","3.03M","0.45%"
"10/15/2019","1,997.48","1,992.28","2,006.99","1,983.16","2.26M","0.81%"
"10/14/2019","1,981.50","1,956.00","1,993.02","1,929.53","3.51M","1.72%"
"10/11/2019","1,948.01","1,893.25","1,956.00","1,887.37","12.59M","-0.88%"
"10/10/2019","1,965.27","1,988.36","1,999.19","1,958.06","2.88M","-0.77%"
"10/09/2019","1,980.61","2,019.73","2,019.73","1,976.10","2.07M","-1.35%"
"10/07/2019","2,007.67","2,039.34","2,053.56","2,001.10","2.18M","-1.52%"
"10/04/2019","2,038.70","2,020.32","2,047.14","2,014.78","2.16M","0.93%"
"10/03/2019","2,019.98","2,029.54","2,040.47","2,006.15","2.32M","0.01%"
"10/01/2019","2,019.68","2,054.98","2,054.98","1,999.83","3.34M","-1.87%"
"09/30/2019","2,058.26","2,021.55","2,062.87","2,019.73","2.62M","2.10%"
"09/27/2019","2,015.96","2,044.24","2,044.44","2,011.30","2.05M","-1.51%"
"09/26/2019","2,046.79","2,056.89","2,065.81","2,022.67","4.23M","-0.04%"
"09/25/2019","2,047.63","2,024.64","2,051.11","2,019.78","4.00M","2.14%"
"09/24/2019","2,004.73","1,975.61","2,020.71","1,973.65","4.62M","1.43%"
"09/23/2019","1,976.40","2,057.97","2,057.97","1,936.39","6.32M","-2.40%"
"09/20/2019","2,025.08","2,063.76","2,087.78","2,016.79","6.94M","-1.74%"
"09/19/2019","2,060.86","2,093.27","2,094.05","2,050.13","1.65M","-1.71%"
"09/18/2019","2,096.75","2,084.84","2,101.06","2,071.84","1.45M","0.75%"
"09/17/2019","2,081.16","2,112.83","2,114.40","2,064.44","2.80M","-1.27%"
"09/16/2019","2,107.97","2,117.73","2,130.92","2,084.84","2.60M","0.38%"
"09/13/2019","2,100.08","2,093.27","2,115.77","2,074.20","2.29M","0.39%"
"09/12/2019","2,091.89","2,112.88","2,122.68","2,078.90","2.12M","-0.95%"
"09/11/2019","2,111.90","2,143.27","2,152.09","2,104.59","2.63M","-1.32%"
"09/09/2019","2,140.18","2,157.00","2,159.79","2,137.19","1.70M","-0.67%"
"09/06/2019","2,154.55","2,172.68","2,189.84","2,149.74","1.89M","-0.80%"
"09/05/2019","2,172.00","2,198.37","2,209.60","2,164.15","2.06M","-1.34%"
"09/04/2019","2,201.51","2,220.73","2,225.63","2,189.35","2.23M","-0.28%"
"09/03/2019","2,207.59","2,225.63","2,251.32","2,193.22","2.55M","-0.35%"
"08/30/2019","2,215.43","2,197.20","2,221.71","2,174.64","2.58M","1.17%"
"08/29/2019","2,189.79","2,178.76","2,204.25","2,178.76","1.67M","-0.26%"
"08/28/2019","2,195.48","2,196.21","2,208.13","2,172.68","1.29M","0.12%"
"08/27/2019","2,192.78","2,225.63","2,230.38","2,185.43","3.43M","-1.75%"
"08/26/2019","2,231.81","2,203.08","2,237.39","2,181.51","2.35M","1.27%"
"08/23/2019","2,203.76","2,171.65","2,215.73","2,170.62","2.83M","1.43%"
"08/22/2019","2,172.68","2,144.25","2,191.95","2,127.58","2.13M","1.36%"
"08/21/2019","2,143.47","2,142.24","2,158.96","2,139.59","1.21M","-0.03%"
"08/20/2019","2,144.01","2,129.54","2,161.90","2,124.15","1.84M","1.10%"
"08/19/2019","2,120.72","2,137.39","2,143.27","2,115.52","974.88K","-0.10%"
"08/16/2019","2,122.78","2,197.59","2,197.59","2,101.36","3.76M","-1.78%"
"08/14/2019","2,161.31","2,138.47","2,174.50","2,125.03","1.95M","0.22%"
"08/13/2019","2,156.46","2,201.12","2,202.34","2,151.41","1.65M","-2.08%"
"08/09/2019","2,202.34","2,215.82","2,223.57","2,197.54","1.74M","-0.52%"
"08/08/2019","2,213.96","2,185.33","2,236.41","2,175.53","2.07M","2.02%"
"08/07/2019","2,170.18","2,186.41","2,194.74","2,164.10","2.17M","-0.07%"
"08/06/2019","2,171.61","2,189.16","2,207.93","2,168.22","2.89M","-1.50%"
"08/05/2019","2,204.65","2,156.90","2,208.23","2,152.68","3.04M","1.96%"
"08/02/2019","2,162.19","2,130.52","2,166.80","2,123.17","2.50M","1.16%"
"08/01/2019","2,137.44","2,157.00","2,174.15","2,123.91","2.38M","-1.16%"
"07/31/2019","2,162.59","2,129.30","2,168.47","2,105.18","3.00M","1.22%"
"07/30/2019","2,136.55","2,088.36","2,142.29","2,079.00","2.85M","2.31%"
"07/29/2019","2,088.36","2,069.54","2,100.13","2,062.19","1.65M","0.99%"
"07/26/2019","2,067.82","2,088.17","2,088.17","2,054.05","1.72M","-0.89%"
"07/25/2019","2,086.31","2,067.68","2,093.27","2,051.65","2.54M","1.48%"
"07/24/2019","2,055.81","2,068.76","2,079.34","2,035.91","2.41M","-0.74%"
"07/23/2019","2,071.16","2,086.31","2,088.36","2,061.30","3.54M","0.12%"
"07/22/2019","2,068.66","2,036.40","2,076.06","2,028.36","1.92M","1.59%"
"07/19/2019","2,036.35","2,036.40","2,056.01","2,022.18","1.95M","0.53%"
"07/18/2019","2,025.57","2,074.83","2,074.83","2,019.73","3.07M","-2.42%"
"07/17/2019","2,075.86","2,066.79","2,083.46","2,051.21","1.80M","0.53%"
"07/16/2019","2,064.83","2,084.44","2,090.82","2,058.95","2.74M","-1.85%"
"07/15/2019","2,103.76","2,083.46","2,111.50","2,056.99","2.90M","1.81%"
"07/12/2019","2,066.40","2,061.01","2,078.32","2,052.19","1.56M","0.24%"
"07/11/2019","2,061.45","2,086.40","2,087.38","2,045.27","2.40M","-0.27%"
"07/10/2019","2,066.99","2,039.34","2,086.26","2,030.81","6.34M","-1.18%"
"07/09/2019","2,091.65","2,131.50","2,131.90","2,063.41","3.98M","-1.93%"
"07/08/2019","2,132.88","2,106.99","2,146.02","2,090.42","2.79M","0.57%"
"07/05/2019","2,120.82","2,203.08","2,206.02","2,098.17","4.09M","-3.55%"
"07/04/2019","2,198.81","2,190.33","2,207.98","2,186.51","984.14K","0.22%"
"07/03/2019","2,193.91","2,208.18","2,214.65","2,188.37","1.66M","-0.64%"
"07/02/2019","2,208.08","2,201.02","2,212.88","2,173.13","1.77M","0.56%"
"07/01/2019","2,195.77","2,191.31","2,210.92","2,163.47","2.77M","0.55%"
"06/28/2019","2,183.66","2,215.82","2,217.74","2,179.06","2.37M","-1.13%"
"06/27/2019","2,208.52","2,210.92","2,219.75","2,197.49","2.81M","-0.07%"
"06/26/2019","2,210.14","2,220.73","2,222.49","2,206.02","1.76M","-0.60%"
"06/25/2019","2,223.47","2,225.63","2,229.99","2,206.51","1.39M","-0.34%"
"06/24/2019","2,231.02","2,210.09","2,235.43","2,206.80","1.38M","1.14%"
"06/21/2019","2,205.87","2,240.34","2,247.69","2,198.18","3.87M","-1.23%"
"06/20/2019","2,233.42","2,186.41","2,239.35","2,168.76","2.20M","0.80%"
"06/19/2019","2,215.73","2,210.92","2,231.51","2,199.30","1.65M","0.40%"
"06/18/2019","2,206.85","2,200.14","2,215.82","2,187.59","1.88M","0.07%"
"06/17/2019","2,205.23","2,211.90","2,217.78","2,197.64","1.49M","-0.24%"
"06/14/2019","2,210.43","2,213.13","2,218.86","2,190.33","2.13M","0.02%"
